# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	SOURCE	COGID
240457	kopar-singarin	1489_CLOUD	ˈpantʰam	ˈpantʰam	p a n tʰ a m		abbott1985	21839
240458	kopar-singarin	2108_RAINING_OR_RAIN	ˈtʰʊkʰakʰən	ˈtʰʊkʰakʰən	tʰ ʊ kʰ a kʰ ə n		abbott1985	156
240459	kopar-singarin	666_RIVER	ˈařʊm	ˈařʊm	a r̝ ʊ m		abbott1985	21834
240460	kopar-singarin	906_TREE	ˈɛřař	ˈɛřař	ɛ r̝ a r̝		abbott1985	21817
240461	kopar-singarin	628_LEAF	ˈbřiŋdan	ˈbřiŋdan	b r̝ i ŋ d a n		abbott1985	21659
240462	kopar-singarin	634_MEAT	ˈmʊmʊřan	ˈmʊmʊřan	m ʊ m ʊ r̝ a n		abbott1985	21933
240463	kopar-singarin	323_FAT_ORGANIC_SUBSTANCE	ˈnonon	ˈnonon	n o n o n		abbott1985	21639
240464	kopar-singarin	744_EGG	ˈaol	ˈaol	a o l		abbott1985	21901
240465	kopar-singarin	1336_EAT	bonˈmʊmbʊkoia	bonˈmʊmbʊkoia	b o n m ʊ m b ʊ k o i a		abbott1985	157
240466	kopar-singarin	1409_SEE	ˈmanasatakoia	ˈmanasatakoia	m a n a s a t a k o i a		abbott1985	21723
240467	kopar-singarin	1446_COME	ˈmaiəkʰə	ˈmaiəkʰə	m a i ə kʰ ə		abbott1985	21953
240468	kopar-singarin	1392_LOUSE	ˈmakʰəntʰə	ˈmakʰəntʰə	m a kʰ ə n tʰ ə		abbott1985	21683
240469	kopar-singarin	1493_ONE	ˈbatʰɛpʰ	ˈbatʰɛpʰ	b a tʰ ɛ pʰ		abbott1985	21797
240470	kopar-singarin	1498_TWO	ˈkʰompaři	ˈkʰompaři	kʰ o m p a r̝ i		abbott1985	21634
240471	kopar-singarin	1482_SHOULDER	ˈřahon	ˈřahon	r̝ a h o n		abbott1985	21770
240472	kopar-singarin	1510_CHIN	ˈhʊsinaŋ	ˈhʊsinaŋ	h ʊ s i n a ŋ		abbott1985	21912
240473	kopar-singarin	2824_KNUCKLE	ˈnampapʰətəŋ	ˈnampapʰətəŋ	n a m p a pʰ ə t ə ŋ		abbott1985	158
240474	kopar-singarin	1781_THUMB	ˈkʰapam	ˈkʰapam	kʰ a p a m		abbott1985	159
240475	kopar-singarin	1394_BONE	ˈtšařiŋkʰipʰ	ˈtšařiŋkʰipʰ	ʈʂ a r̝ i ŋ kʰ i pʰ		abbott1985	21833
240476	kopar-singarin	1201_FEATHER	ˈtsɛtseiŋ	ˈtsɛtseiŋ	ts ɛ ts e i ŋ		abbott1985	21675
240477	kopar-singarin	1257_WING	ˈlakʰon	ˈlakʰon	l a kʰ o n		abbott1985	21944
240478	kopar-singarin	1366_BOY	ˈtsɛmentʰiŋkʰ	ˈtsɛmentʰiŋkʰ	ts ɛ m e n tʰ i ŋ kʰ		abbott1985	160
240479	kopar-singarin	1646_GIRL	ˈpisietamantʰakʰ	ˈpisietamantʰakʰ	p i s i e t a m a n tʰ a kʰ		abbott1985	161
240480	kopar-singarin	1289_BABY	ˈtsɛmentʰiŋkʰ	ˈtsɛmentʰiŋkʰ	ts ɛ m e n tʰ i ŋ kʰ		abbott1985	162
240481	kopar-singarin	406_OLD_MAN	ˈkʰapanořo	ˈkʰapanořo	kʰ a p a n o r̝ o		abbott1985	163
240482	kopar-singarin	907_OLD_WOMAN	ˈkʰapamantʰakʰ	ˈkʰapamantʰakʰ	kʰ a p a m a n tʰ a kʰ		abbott1985	164
240483	kopar-singarin	1217_FATHER	ˈatše	ˈatše	a ʈʂ e		abbott1985	21922
240484	kopar-singarin	1216_MOTHER	ˈaia	ˈaia	a i a		abbott1985	21821
240485	kopar-singarin	1759_OLDER_BROTHER	ˈkʰakʰan	ˈkʰakʰan	kʰ a kʰ a n		abbott1985	21957
240486	kopar-singarin	1758_OLDER_SISTER	ˈmamakʰapan	ˈmamakʰapan	m a m a kʰ a p a n		abbott1985	165
240487	kopar-singarin	1490_RAT	ˈnanankʰař	ˈnanankʰař	n a n a n kʰ a r̝		abbott1985	21877
240488	kopar-singarin	503_FROG	ˈgřongřokʰ	ˈgřongřokʰ	g r̝ o n g r̝ o kʰ		abbott1985	21667
240489	kopar-singarin	730_SNAKE	ˈikʰʊn	ˈikʰʊn	i kʰ ʊ n		abbott1985	21808
240490	kopar-singarin	2638_FISHING	ˈtʰamʊuntʰo	ˈtʰamʊuntʰo	tʰ a m ʊ u n tʰ o		abbott1985	21881
240491	kopar-singarin	351_TARO	ˈmandʊřan	ˈmandʊřan	m a n d ʊ r̝ a n		abbott1985	21884
240492	kopar-singarin	868_BANANA	ˈpʰɛřiman	ˈpʰɛřiman	pʰ ɛ r̝ i m a n		abbott1985	21828
240493	kopar-singarin	159_SWEET_POTATO	angʊmařəpapakil	angʊmařəpapakil	a n g ʊ m a r̝ ə p a p a k i l		abbott1985	21829
240494	kopar-singarin	677_AXE	ˈpʰantʰɛn	ˈpʰantʰɛn	pʰ a n tʰ ɛ n		abbott1985	21745
240495	kopar-singarin	1352_KNIFE	ˈnankʰɛn	ˈnankʰɛn	n a n kʰ ɛ n		abbott1985	21696
240496	kopar-singarin	977_ARROW	ˈmbɛmpʰ	ˈmbɛmpʰ	m b ɛ m pʰ		abbott1985	166
240497	kopar-singarin	1252_HOUSE	ˈyin	ˈyin	j i n		abbott1985	21650
240498	kopar-singarin	2159_GROUND	ˈdin	ˈdin	d i n		abbott1985	21775
240499	kopar-singarin	671_SAND	ˈkʰəkʰəřən	ˈkʰəkʰəřən	kʰ ə kʰ ə r̝ ə n		abbott1985	21860
240500	kopar-singarin	639_MOUNTAIN	ˈpʰantʰam	ˈpʰantʰam	pʰ a n tʰ a m		abbott1985	21741
240501	kopar-singarin	1204_BARK	ˈɛřor̃ˈřokʰompʰ	ˈɛřor̃ˈřokʰompʰ	ɛ r̝ o r̃ r̝ o kʰ o m pʰ		abbott1985	21892
240502	kopar-singarin	1233_NIGHT	ˈřakʰaməntʰa	ˈřakʰaməntʰa	r̝ a kʰ a m ə n tʰ a		abbott1985	21692
240503	kopar-singarin	1174_YESTERDAY	ˈnařən	ˈnařən	n a r̝ ə n		abbott1985	21790
240504	kopar-singarin	1329_TOMORROW	ˈnařən	ˈnařən	n a r̝ ə n		abbott1985	21680
240505	kopar-singarin	1035_GOOD	ˈařatʰətʰ	ˈařatʰətʰ	a r̝ a tʰ ə tʰ		abbott1985	21607
240506	kopar-singarin	1292_BAD	ˈmakʰ	ˈmakʰ	m a kʰ		abbott1985	21812
240507	kopar-singarin	1203_LONG	ˈŋkʰoŋkʰopʰaři	ˈŋkʰoŋkʰopʰaři	ŋ kʰ o ŋ kʰ o pʰ a r̝ i		abbott1985	21755
240508	kopar-singarin	1645_SHORT	ˈkʰatarükʰükʰ	ˈkʰatarükʰükʰ	kʰ a t a r ü/u kʰ ü/u kʰ		abbott1985	21865
240509	kopar-singarin	1210_HEAVY	ˈpatəntʰükʰ	ˈpatəntʰükʰ	p a t ə n tʰ ü/u kʰ		abbott1985	21928
240510	kopar-singarin	630_LIGHT_RADIATION	ˈtsanənpřau	ˈtsanənpřau	ts a n ə n p r̝ a u		abbott1985	21784
240511	kopar-singarin	1287_COLD	ˈtsɛřəpʰatʰin	ˈtsɛřəpʰatʰin	ts ɛ r̝ ə pʰ a tʰ i n		abbott1985	167
240512	kopar-singarin	725_OLD_PERSON	ˈpatʰɛntʰɛk	ˈpatʰɛntʰɛk	p a tʰ ɛ n tʰ ɛ k		abbott1985	168
240513	kopar-singarin	1231_NEW	ˈnənkʰümükʰ	ˈnənkʰümükʰ	n ə n kʰ ü/u m ü/u kʰ		abbott1985	169
240514	kopar-singarin	1268_YES	ˈao	ˈao	a o		abbott1985	21618
240515	kopar-singarin	1269_NO	ˈakˈaiyə	ˈakˈaiyə	a k a i j ə		abbott1985	21713
240516	kopar-singarin	1408_HEAR	ˈmanantʰakʰoyə	ˈmanantʰakʰoyə	m a n a n tʰ a kʰ o j ə		abbott1985	170
240517	kopar-singarin	1410_KNOW_SOMETHING	ˈmanantʰundatʰakʰoyə	ˈmanantʰundatʰakʰoyə	m a n a n tʰ u n d a tʰ a kʰ o j ə		abbott1985	171
240518	kopar-singarin	1401_DRINK	ˈařamʊmbükʰoyə	ˈařamʊmbükʰoyə	a r̝ a m ʊ m b ü/u kʰ o j ə		abbott1985	172
240519	kopar-singarin	1585_SLEEP	ˈmakʰantakʰümboyə	ˈmakʰantakʰümboyə	m a kʰ a n t a kʰ ü/u m b o j ə		abbott1985	173
240520	kopar-singarin	1417_KILL	ˈtʰəmbüpaŋkʰamantʰə	ˈtʰəmbüpaŋkʰamantʰə	tʰ ə m b ü/u p a ŋ kʰ a m a n tʰ ə		abbott1985	174
240521	kopar-singarin	1209_I	ˈma	ˈma	m a		abbott1985	21853
240522	kopar-singarin	1215_THOU	ˈmomi	ˈmomi	m o m i		abbott1985	21662
240523	kopar-singarin	262_HE_OR_SHE_OR_IT	ˈmo	ˈmo	m o		abbott1985	21687
240524	kopar-singarin	2636_WE_TWO_EXCLUSIVE	ˈpaŋgü	ˈpaŋgü	p a ŋ g ü/u		abbott1985	175
240525	kopar-singarin	970_COCONUT	ˈr̃uaŋ	ˈr̃uaŋ	r̃ u a ŋ		abbott1985	21736
240526	kopar-singarin	217_BETELNUT	ˈpor̃oŋ	ˈpor̃oŋ	p o r̃ o ŋ		abbott1985	21670
240527	kopar-singarin	982_LIME_FRUIT	ˈair̃	ˈair̃	a i r̃		abbott1985	21760
240528	kopar-singarin	2270_SAGO	ˈmařinün	ˈmařinün	m a r̝ i n ü/u n		abbott1985	21906
240529	kopar-singarin	1970_CANOE	ˈkʰain	ˈkʰain	kʰ a i n		abbott1985	21708
240530	kopar-singarin	234_PADDLE	ˈnaŋ	ˈnaŋ	n a ŋ		abbott1985	21731
240531	kopar-singarin	2963_NET	ˈawɛř	ˈawɛř	a w ɛ r̝		abbott1985	176
240532	kopar-singarin	1857_CROCODILE	ˈoramen	ˈoramen	o r a m e n		abbott1985	21759
240533	kopar-singarin	1509_MOSQUITO	ˈnaŋgitʰ	ˈnaŋgitʰ	n a ŋ g i tʰ		abbott1985	21749
240534	angoram-karau	189_HAIR_BODY	ˈdwar	ˈdwar	d w a r		abbott1985	21601
240535	angoram-karau	1256_HEAD	ˈkʰambətʰ atʰ	ˈkʰambətʰ_atʰ	kʰ a m b ə tʰ + a tʰ		abbott1985	21793
240536	angoram-karau	478_LIP	ˈtsəkʰin	ˈtsəkʰin	ts ə kʰ i n		abbott1985	21898
240537	angoram-karau	1221_NOSE	ˈdaul(ř)	ˈdaul	d a u l		abbott1985	21703
240538	angoram-karau	1248_EYE	ˈnabin	ˈnabin	n a b i n		abbott1985	21873
240539	angoram-karau	763_SKIN	ˈnagun	ˈnagun	n a g u n		abbott1985	21612
240540	angoram-karau	1371_KNEE	ˈnəmbig	ˈnəmbig	n ə m b i g		abbott1985	177
240541	angoram-karau	1554_MAN	ˈnor̃	ˈnor̃	n o r̃		abbott1985	21939
240542	angoram-karau	962_WOMAN	ˈnumařo	ˈnumařo	n u m a r̝ o		abbott1985	21780
240543	angoram-karau	2009_DOG	ˈdw n	ˈdw_n	d w + n		abbott1985	178
240544	angoram-karau	1416_SIT	ˈtʰosasa	ˈtʰosasa	tʰ o s a s a		abbott1985	21757
240545	angoram-karau	1442_STAND	ˈtʰoyařasə	ˈtʰoyařasə	tʰ o j a r̝ a s ə		abbott1985	21763
240546	angoram-karau	1585_SLEEP	ˈtʰoařə	ˈtʰoařə	tʰ o a r̝ ə		abbott1985	179
240547	angoram-karau	2457_PATH_OR_ROAD	ˈiagabol	ˈiagabol	i a g a b o l		abbott1985	21623
240548	angoram-karau	857_STONE	ˈdug	ˈdug	d u g		abbott1985	21655
240549	angoram-karau	1202_BIG	ˈapʰo	ˈapʰo	a pʰ o		abbott1985	180
240550	angoram-karau	1246_SMALL	ˈŋgaŋgan	ˈŋgaŋgan	ŋ g a ŋ g a n		abbott1985	181
240551	angoram-karau	221_FIRE	ˈauř	ˈauř	a u r̝		abbott1985	21916
240552	angoram-karau	778_SMOKE_EXHAUST	ˈsakʰɛn	ˈsakʰɛn	s a kʰ ɛ n		abbott1985	182
240553	angoram-karau	1247_EAR	ˈkʰarəkʰɛpʰ	ˈkʰarəkʰɛpʰ	kʰ a r ə kʰ ɛ pʰ		abbott1985	21802
240554	angoram-karau	1205_TONGUE	ˈmbɛneŋ	ˈmbɛneŋ	m b ɛ n e ŋ		abbott1985	21851
240555	angoram-karau	1380_TOOTH	ˈiasɩr̃apʰ	ˈiasɩr̃apʰ	i a s ɪ r̃ a pʰ		abbott1985	21890
240556	angoram-karau	2121_ARM_OR_HAND	ˈdər̃ɩn	ˈdər̃ɩn	d ə r̃ ɪ n		abbott1985	21629
240557	angoram-karau	2098_FOOT_OR_LEG	ˈdaŋkʰ	ˈdaŋkʰ	d a ŋ kʰ		abbott1985	21950
240558	angoram-karau	1343_SUN	ˈakʰʊn	ˈakʰʊn	a kʰ ʊ n		abbott1985	21871
240559	angoram-karau	1370_MONTH	ˈkʰar̃ewan	ˈkʰar̃ewan	kʰ a r̃ e w a n		abbott1985	21729
240560	angoram-karau	1430_STAR	ˈmoain	ˈmoain	m o a i n		abbott1985	21847
240561	angoram-karau	1489_CLOUD	ˈpʰasakʰ	ˈpʰasakʰ	pʰ a s a kʰ		abbott1985	21840
240562	angoram-karau	2108_RAINING_OR_RAIN	ˈařʊm	ˈařʊm	a r̝ ʊ m		abbott1985	183
240563	angoram-karau	666_RIVER	ˈařʊm	ˈařʊm	a r̝ ʊ m		abbott1985	21834
240564	angoram-karau	906_TREE	ˈiařař	ˈiařař	i a r̝ a r̝		abbott1985	21817
240565	angoram-karau	628_LEAF	ˈnabiřəkʰ	ˈnabiřəkʰ	n a b i r̝ ə kʰ		abbott1985	21660
240566	angoram-karau	634_MEAT	ˈnagʊn	ˈnagʊn	n a g ʊ n		abbott1985	21934
240567	angoram-karau	323_FAT_ORGANIC_SUBSTANCE	ˈtabwan	ˈtabwan	t a b w a n		abbott1985	21640
240568	angoram-karau	744_EGG	ˈngaug	ˈngaug	n g a u g		abbott1985	21902
240569	angoram-karau	1336_EAT	ˈməndřimaro	ˈməndřimaro	m ə n d r̝ i m a r o		abbott1985	184
240570	angoram-karau	1409_SEE	ˈəntʰəsobřə	ˈəntʰəsobřə	ə n tʰ ə s o b r̝ ə		abbott1985	21724
240571	angoram-karau	1446_COME	ˈmənwoiařa	ˈmənwoiařa	m ə n w o i a r̝ a		abbott1985	21955
240572	angoram-karau	1392_LOUSE	ˈnʊmbʊr̃	ˈnʊmbʊr̃	n ʊ m b ʊ r̃		abbott1985	21684
240573	angoram-karau	1493_ONE	ˈabeba	ˈabeba	a b e b a		abbott1985	21798
240574	angoram-karau	1498_TWO	ˈkʰobo	ˈkʰobo	kʰ o b o		abbott1985	21635
240575	angoram-karau	1482_SHOULDER	ˈpʰinagemb	ˈpʰinagemb	pʰ i n a g e m b		abbott1985	21771
240576	angoram-karau	1510_CHIN	ˈkʰʊšʊnakʰ	ˈkʰʊšʊnakʰ	kʰ ʊ ʂ ʊ n a kʰ		abbott1985	21913
240577	angoram-karau	2824_KNUCKLE	ˈpʰədəkʰ	ˈpʰədəkʰ	pʰ ə d ə kʰ		abbott1985	185
240578	angoram-karau	1781_THUMB	ˈdařipʰinən	ˈdařipʰinən	d a r̝ i pʰ i n ə n		abbott1985	186
240579	angoram-karau	1394_BONE	ˈsařigib	ˈsařigib	s a r̝ i g i b		abbott1985	21833
240580	angoram-karau	1201_FEATHER	ˈuason	ˈuason	u a s o n		abbott1985	21676
240581	angoram-karau	1257_WING	ˈkʰokʰotʰapʰ	ˈkʰokʰotʰapʰ	kʰ o kʰ o tʰ a pʰ		abbott1985	21945
240582	angoram-karau	1366_BOY	ˈgwaŋgaŋgan	ˈgwaŋgaŋgan	g w a ŋ g a ŋ g a n		abbott1985	187
240583	angoram-karau	1646_GIRL	nasegaŋgan	nasegaŋgan	n a s e g a ŋ g a n		abbott1985	188
240584	angoram-karau	1289_BABY	ˈgwan	ˈgwan	g w a n		abbott1985	189
240585	angoram-karau	406_OLD_MAN	ˈnorapʰo	ˈnorapʰo	n o r a pʰ o		abbott1985	190
240586	angoram-karau	907_OLD_WOMAN	ˈlapʰʊmařo	ˈlapʰʊmařo	l a pʰ ʊ m a r̝ o		abbott1985	191
240587	angoram-karau	1217_FATHER	ˈian	ˈian	i a n		abbott1985	21923
240588	angoram-karau	1216_MOTHER	ˈŋain	ˈŋain	ŋ a i n		abbott1985	21822
240589	angoram-karau	1759_OLDER_BROTHER	ˈtʰatʰan	ˈtʰatʰan	tʰ a tʰ a n		abbott1985	21958
240590	angoram-karau	1758_OLDER_SISTER	ˈtʰatʰən	ˈtʰatʰən	tʰ a tʰ ə n		abbott1985	192
240591	angoram-karau	1405_NAME	ˈyautʰ	ˈyautʰ	j a u tʰ		abbott1985	193
240592	angoram-karau	1490_RAT	ˈkʰimbař	ˈkʰimbař	kʰ i m b a r̝		abbott1985	21878
240593	angoram-karau	503_FROG	ˈkʰokʰřaikʰ	ˈkʰokʰřaikʰ	kʰ o kʰ r̝ a i kʰ		abbott1985	21668
240594	angoram-karau	730_SNAKE	ˈwaukʰün	ˈwaukʰün	w a u kʰ ü/u n		abbott1985	21808
240595	angoram-karau	2638_FISHING	ˈtʰantʰ	ˈtʰantʰ	tʰ a n tʰ		abbott1985	21882
240596	angoram-karau	351_TARO	ˈwařəpʰʊn	ˈwařəpʰʊn	w a r̝ ə pʰ ʊ n		abbott1985	21885
240597	angoram-karau	868_BANANA	ˈpʰřeman	ˈpʰřeman	pʰ r̝ e m a n		abbott1985	21828
240598	angoram-karau	159_SWEET_POTATO	ˈambandəkʰin	ˈambandəkʰin	a m b a n d ə kʰ i n		abbott1985	21830
240599	angoram-karau	677_AXE	ˈbořin	ˈbořin	b o r̝ i n		abbott1985	21746
240600	angoram-karau	1352_KNIFE	ˈbořin	ˈbořin	b o r̝ i n		abbott1985	21697
240601	angoram-karau	977_ARROW	ˈaiəmpʰɛpʰ	ˈaiəmpʰɛpʰ	a i ə m pʰ ɛ pʰ		abbott1985	194
240602	angoram-karau	1252_HOUSE	ˈiřan	ˈiřan	i r̝ a n		abbott1985	21651
240603	angoram-karau	2159_GROUND	ˈagin	ˈagin	a g i n		abbott1985	21776
240604	angoram-karau	671_SAND	ˈgʊgʊdžəřakʰ	ˈgʊgʊdžəřakʰ	g ʊ g ʊ dʒ ə r̝ a kʰ		abbott1985	21861
240605	angoram-karau	639_MOUNTAIN	ˈpʰařam	ˈpʰařam	pʰ a r̝ a m		abbott1985	21741
240606	angoram-karau	1204_BARK	ˈɩmbəřan	ˈɩmbəřan	ɪ m b ə r̝ a n		abbott1985	21893
240607	angoram-karau	1233_NIGHT	ˈaganən	ˈaganən	a g a n ə n		abbott1985	21693
240608	angoram-karau	1174_YESTERDAY	ˈařən	ˈařən	a r̝ ə n		abbott1985	21790
240609	angoram-karau	1329_TOMORROW	ˈařən	ˈařən	a r̝ ə n		abbott1985	21680
240610	angoram-karau	1035_GOOD	ˈařətʰogo	ˈařətʰogo	a r̝ ə tʰ o g o		abbott1985	21607
240611	angoram-karau	1292_BAD	ˈmwao	ˈmwao	m w a o		abbott1985	21814
240612	angoram-karau	1203_LONG	ˈgogoŋgo	ˈgogoŋgo	g o g o ŋ g o		abbott1985	21755
240613	angoram-karau	1645_SHORT	ˈpʰokʰopʰo	ˈpʰokʰopʰo	pʰ o kʰ o pʰ o		abbott1985	21866
240614	angoram-karau	1210_HEAVY	ˈdipʰatʰo	ˈdipʰatʰo	d i pʰ a tʰ o		abbott1985	21929
240615	angoram-karau	630_LIGHT_RADIATION	ˈsanabao	ˈsanabao	s a n a b a o		abbott1985	21785
240616	angoram-karau	1287_COLD	ˈnagunmwagowangasirn	ˈnagunmwagowangasirn	n a g u n m w a g o w a n g a s i r n		abbott1985	195
240617	angoram-karau	2272_HOT_OR_WARM	ˈudun	ˈudun	u d u n		abbott1985	196
240618	angoram-karau	725_OLD_PERSON	ˈpatʰɛřo	ˈpatʰɛřo	p a tʰ ɛ r̝ o		abbott1985	197
240619	angoram-karau	1231_NEW	ˈnəŋgəmoŋgo	ˈnəŋgəmoŋgo	n ə ŋ g ə m o ŋ g o		abbott1985	198
240620	angoram-karau	98_ALL	ˈabetʰabetʰa	ˈabetʰabetʰa	a b e tʰ a b e tʰ a		abbott1985	21767
240621	angoram-karau	1268_YES	ˈao	ˈao	a o		abbott1985	21618
240622	angoram-karau	1269_NO	ˈŋgwɛnde	ˈŋgwɛnde	ŋ g w ɛ n d e		abbott1985	21714
240623	angoram-karau	1408_HEAR	ˈmanenuřawɩn	ˈmanenuřawɩn	m a n e n u r̝ a w ɪ n		abbott1985	199
240624	angoram-karau	1410_KNOW_SOMETHING	ˈmɛtʰořatʰ	ˈmɛtʰořatʰ	m ɛ tʰ o r̝ a tʰ		abbott1985	200
240625	angoram-karau	1585_SLEEP	ˈmanwařagařa	ˈmanwařagařa	m a n w a r̝ a g a r̝ a		abbott1985	201
240626	angoram-karau	1417_KILL	ˈtʰodiřə	ˈtʰodiřə	tʰ o d i r̝ ə		abbott1985	202
240627	angoram-karau	2101_BE_DEAD_OR_DIE	ˈtʰopəřɩn	ˈtʰopəřɩn	tʰ o p ə r̝ ɪ n		abbott1985	203
240628	angoram-karau	1209_I	ˈma	ˈma	m a		abbott1985	21853
240629	angoram-karau	1215_THOU	ˈmi	ˈmi	m i		abbott1985	21662
240630	angoram-karau	262_HE_OR_SHE_OR_IT	ˈmɛn	ˈmɛn	m ɛ n		abbott1985	21688
240631	angoram-karau	970_COCONUT	ˈdapʰag	ˈdapʰag	d a pʰ a g		abbott1985	21737
240632	angoram-karau	217_BETELNUT	ˈpʰəřog	ˈpʰəřog	pʰ ə r̝ o g		abbott1985	21670
240633	angoram-karau	982_LIME_FRUIT	ˈair̃	ˈair̃	a i r̃		abbott1985	21760
240634	angoram-karau	2270_SAGO	ˈdʊřɩn	ˈdʊřɩn	d ʊ r̝ ɪ n		abbott1985	21907
240635	angoram-karau	1970_CANOE	ˈgain	ˈgain	g a i n		abbott1985	21708
240636	angoram-karau	234_PADDLE	ˈinaŋ	ˈinaŋ	i n a ŋ		abbott1985	21731
240637	angoram-karau	1857_CROCODILE	ˈdwamin	ˈdwamin	d w a m i n		abbott1985	21759
240638	angoram-karau	1509_MOSQUITO	ˈnaukʰ	ˈnaukʰ	n a u kʰ		abbott1985	21750
240639	angoram-karau	1474_SEA	ˈgʊgʊn	ˈgʊgʊn	g ʊ g ʊ n		abbott1985	21609
240640	angoram-karau	113_SHORE	ˈdž ŋain	ˈdž_ŋain	dʒ + ŋ a i n		abbott1985	204
240641	angoram-wagamut	189_HAIR_BODY	ˈmošụr̃	ˈmošụr̃	m o ʂ ụ/u r̃		abbott1985	21602
240642	angoram-wagamut	1256_HEAD	ˈkʰambətʰatʰ	ˈkʰambətʰatʰ	kʰ a m b ə tʰ a tʰ		abbott1985	21793
240643	angoram-wagamut	478_LIP	ˈtsəkʰin	ˈtsəkʰin	ts ə kʰ i n		abbott1985	21898
240644	angoram-wagamut	1221_NOSE	ˈdaul(ř)	ˈdaul	d a u l		abbott1985	21703
240645	angoram-wagamut	1248_EYE	ˈnabin	ˈnabin	n a b i n		abbott1985	21873
240646	angoram-wagamut	763_SKIN	ˈnagun	ˈnagun	n a g u n		abbott1985	21612
240647	angoram-wagamut	1371_KNEE	ˈpatʰʊr̃	ˈpatʰʊr̃	p a tʰ ʊ r̃		abbott1985	205
240648	angoram-wagamut	1554_MAN	ˈnor̃	ˈnor̃	n o r̃		abbott1985	21939
240649	angoram-wagamut	962_WOMAN	ˈnumařo	ˈnumařo	n u m a r̝ o		abbott1985	21780
240650	angoram-wagamut	2009_DOG	ˈdw n	ˈdw_n	d w + n		abbott1985	206
240651	angoram-wagamut	2457_PATH_OR_ROAD	ˈiagabor̃	ˈiagabor̃	i a g a b o r̃		abbott1985	21623
240652	angoram-wagamut	857_STONE	ˈdug	ˈdug	d u g		abbott1985	21655
240653	angoram-wagamut	1202_BIG	ˈapʰo	ˈapʰo	a pʰ o		abbott1985	207
240654	angoram-wagamut	1246_SMALL	ˈŋgaŋgan	ˈŋgaŋgan	ŋ g a ŋ g a n		abbott1985	208
240655	angoram-wagamut	221_FIRE	ˈaul	ˈaul	a u l		abbott1985	21916
240656	angoram-wagamut	778_SMOKE_EXHAUST	ˈsakʰərəkʰatiʰ	ˈsakʰərəkʰatiʰ	s a kʰ ə r ə kʰ a t i h		abbott1985	209
240657	angoram-wagamut	1247_EAR	ˈkʰalakʰɛpʰ	ˈkʰalakʰɛpʰ	kʰ a l a kʰ ɛ pʰ		abbott1985	21802
240658	angoram-wagamut	1205_TONGUE	ˈmbɩneŋ	ˈmbɩneŋ	m b ɪ n e ŋ		abbott1985	21851
240659	angoram-wagamut	1380_TOOTH	ˈiasər̃apʰ	ˈiasər̃apʰ	i a s ə r̃ a pʰ		abbott1985	21890
240660	angoram-wagamut	2121_ARM_OR_HAND	ˈdər̃ɩn	ˈdər̃ɩn	d ə r̃ ɪ n		abbott1985	21629
240661	angoram-wagamut	2098_FOOT_OR_LEG	ˈdaŋkʰ	ˈdaŋkʰ	d a ŋ kʰ		abbott1985	21950
240662	angoram-wagamut	1343_SUN	ˈakʰʊn	ˈakʰʊn	a kʰ ʊ n		abbott1985	21871
240663	angoram-wagamut	1370_MONTH	ˈkʰalewan	ˈkʰalewan	kʰ a l e w a n		abbott1985	21729
240664	angoram-wagamut	1430_STAR	ˈmoain	ˈmoain	m o a i n		abbott1985	21847
240665	angoram-wagamut	1489_CLOUD	ˈbʊn	ˈbʊn	b ʊ n		abbott1985	21841
240666	angoram-wagamut	2108_RAINING_OR_RAIN	ˈalʊm	ˈalʊm	a l ʊ m		abbott1985	210
240667	angoram-wagamut	2108_RAINING_OR_RAIN	ařum	ařum	a r̝ u m		abbott1985	211
240668	angoram-wagamut	666_RIVER	ˈalʊm	ˈalʊm	a l ʊ m		abbott1985	21834
240669	angoram-wagamut	666_RIVER	ařʊm	ařʊm	a r̝ ʊ m		abbott1985	21834
240670	angoram-wagamut	906_TREE	ˈialal	ˈialal	i a l a l		abbott1985	21817
240671	angoram-wagamut	628_LEAF	ˈnabiřukʰ	ˈnabiřukʰ	n a b i r̝ u kʰ		abbott1985	21660
240672	angoram-wagamut	634_MEAT	ˈtʰaŋkʰ	ˈtʰaŋkʰ	tʰ a ŋ kʰ		abbott1985	21935
240673	angoram-wagamut	744_EGG	ˈngaug	ˈngaug	n g a u g		abbott1985	21902
240674	angoram-wagamut	1493_ONE	ˈabeba	ˈabeba	a b e b a		abbott1985	21798
240675	angoram-wagamut	1498_TWO	ˈkʰobo	ˈkʰobo	kʰ o b o		abbott1985	21635
240676	angoram-wagamut	1482_SHOULDER	ˈpʰɩnagemb	ˈpʰɩnagemb	pʰ ɪ n a g e m b		abbott1985	21771
240677	angoram-wagamut	1510_CHIN	ˈkʰʊsʊnakʰ	ˈkʰʊsʊnakʰ	kʰ ʊ s ʊ n a kʰ		abbott1985	21913
240678	angoram-wagamut	2824_KNUCKLE	ˈpʰədakʰ	ˈpʰədakʰ	pʰ ə d a kʰ		abbott1985	212
240679	angoram-wagamut	1394_BONE	ˈsořigib	ˈsořigib	s o r̝ i g i b		abbott1985	21833
240680	angoram-wagamut	1201_FEATHER	ˈuasən	ˈuasən	u a s ə n		abbott1985	21676
